Time_A	Channel_A	Time_B	Channel_B	Time_C	Channel_C	Time_D	Channel_D
114.114	147.076710	114.114	90.786557	114.114	10.384205	114.114	-0.648252
114.414	148.525803	114.414	88.569523	114.414	9.928937	114.414	-1.598058
114.715	144.354679	114.715	89.097649	114.715	10.575930	114.715	0.549781
115.015	148.883553	115.015	90.048122	115.015	10.619207	115.015	-0.929167
115.315	139.365312	115.315	88.949681	115.315	11.037433	115.315	-2.243114
115.616	146.257659	115.616	87.078211	115.616	11.299684	115.616	1.683783
115.916	143.737619	115.916	92.390119	115.916	11.841159	115.916	-0.558342
116.216	142.223937	116.216	94.534167	116.216	10.749285	116.216	2.950520
116.517	138.672379	116.517	92.495179	116.517	10.098605	116.517	-1.233441
116.817	144.308195	116.817	90.024618	116.817	12.897488	116.817	-1.620935
117.117	147.766634	117.117	87.423155	117.117	10.417102	117.117	2.175458
117.417	145.112486	117.417	91.734789	117.417	9.927047	117.417	1.408804
117.718	145.651215	117.718	88.492716	117.718	9.794980	117.718	2.781635
118.018	149.251654	118.018	93.792770	118.018	10.842685	118.018	0.815850
118.318	138.782618	118.318	91.540494	118.318	9.291942	118.318	-1.677126
118.619	142.120299	118.619	91.535147	118.619	11.460301	118.619	-2.874182
118.919	145.533567	118.919	81.101710	118.919	9.474336	118.919	-1.411394
119.219	143.642269	119.219	87.244469	119.219	11.887841	119.219	-0.732687
119.520	144.023229	119.520	89.519015	119.520	11.132482	119.520	-4.305819
119.820	142.974433	119.820	87.287517	119.820	10.746466	119.820	2.599407
120.120	140.564017	120.120	91.194801	120.120	11.930522	120.120	1.115724
120.420	146.969726	120.420	85.922962	120.420	9.422812	120.420	3.360417
120.721	145.369458	120.721	92.761756	120.721	11.030917	120.721	1.123041
121.021	143.610706	121.021	87.648652	121.021	10.379732	121.021	1.520764
121.321	141.552545	121.321	95.611595	121.321	11.156414	121.321	-0.397914
121.622	138.379845	121.622	91.424686	121.622	11.376205	121.622	2.846352
121.922	148.893468	121.922	96.714697	121.922	12.041728	121.922	-1.208055
122.222	145.175449	122.222	91.187837	122.222	10.185025	122.222	4.593663
122.523	146.506348	122.523	88.511437	122.523	10.871877	122.523	-1.707459
122.823	141.559854	122.823	87.910518	122.823	11.978333	122.823	-0.136993
123.123	146.593504	123.123	89.341925	123.123	11.440543	123.123	-0.740520
123.423	145.450580	123.423	96.043381	123.423	11.542187	123.423	0.387161
123.724	143.237431	123.724	89.765323	123.724	10.364375	123.724	-1.348627
124.024	142.829781	124.024	86.422942	124.024	11.702177	124.024	-2.572974
124.324	141.891097	124.324	90.670663	124.324	10.136676	124.324	-0.411866
124.625	143.389406	124.625	86.615675	124.625	10.329365	124.625	0.989708
124.925	144.716354	124.925	90.107453	124.925	11.366203	124.925	3.013634
125.225	143.209377	125.225	89.287957	125.225	11.238145	125.225	0.742160
125.526	146.033228	125.526	88.632762	125.526	10.846175	125.526	2.805019
125.826	141.560963	125.826	92.923511	125.826	10.977234	125.826	-2.161003
126.126	144.133549	126.126	88.794862	126.126	12.211980	126.126	-0.478731
126.426	141.851072	126.426	93.880732	126.426	9.206670	126.426	-0.653594
126.727	140.673523	126.727	90.248451	126.727	11.022591	126.727	-0.102918
127.027	138.827159	127.027	89.792715	127.027	11.666070	127.027	-1.425399
127.327	139.236785	127.327	91.049357	127.327	11.468631	127.327	-0.651352
127.628	139.542423	127.628	94.095793	127.628	11.115465	127.628	-1.769392
127.928	143.723172	127.928	91.441264	127.928	10.924360	127.928	-0.859376
128.228	144.554045	128.228	89.676066	128.228	11.006575	128.228	-0.886252
128.529	143.638589	128.529	85.396088	128.529	11.417049	128.529	0.106957
128.829	143.864919	128.829	93.127286	128.829	11.252907	128.829	1.390169
129.129	141.678278	129.129	96.212332	129.129	10.897279	129.129	-1.494609
129.429	139.758554	129.429	86.935614	129.429	12.099533	129.429	1.371974
129.730	143.071398	129.730	88.153127	129.730	12.155499	129.730	1.101263
130.030	142.419651	130.030	91.832303	130.030	10.517652	130.030	1.002811
130.330	143.322127	130.330	93.379250	130.330	12.849556	130.330	-3.353363
130.631	140.468721	130.631	89.576009	130.631	9.698519	130.631	-1.453045
130.931	147.809934	130.931	99.544794	130.931	12.080407	130.931	-0.535711
131.231	145.179599	131.231	96.165485	131.231	11.480137	131.231	1.371465
131.532	146.846825	131.532	92.041760	131.532	12.751285	131.532	0.961426
131.832	150.858803	131.832	92.512040	131.832	11.431260	131.832	-2.699067
132.132	141.883613	132.132	94.188653	132.132	11.233334	132.132	0.256753
132.432	142.414572	132.432	89.997079	132.432	13.054482	132.432	-1.745638
132.733	145.235158	132.733	94.777186	132.733	10.906569	132.733	3.413602
133.033	146.463153	133.033	90.009443	133.033	10.497397	133.033	3.011762
133.333	145.312390	133.333	97.605838	133.333	11.391753	133.333	-1.282360
133.634	148.800666	133.634	92.785640	133.634	11.823606	133.634	-0.349567
133.934	141.141164	133.934	86.502332	133.934	12.128488	133.934	-0.697925
134.234	143.866035	134.234	93.354347	134.234	11.098130	134.234	0.444162
134.535	146.078772	134.535	95.369322	134.535	13.103510	134.535	-1.267063
134.835	147.138103	134.835	95.269387	134.835	11.788703	134.835	0.200216
135.135	141.959022	135.135	92.397564	135.135	13.093892	135.135	2.605097
135.435	146.753793	135.435	91.475591	135.435	11.028930	135.435	0.917465
135.736	143.339437	135.736	89.858840	135.736	12.005808	135.736	-2.353537
136.036	143.438128	136.036	94.222577	136.036	12.949250	136.036	1.198386
136.336	141.945376	136.336	94.901779	136.336	13.138529	136.336	-1.276937
136.637	146.313187	136.637	87.608636	136.637	11.367634	136.637	3.657721
136.937	142.104056	136.937	90.602955	136.937	11.036313	136.937	-0.221770
137.237	142.214255	137.237	86.608542	137.237	12.212480	137.237	0.555824
137.538	142.579736	137.538	92.627389	137.538	13.299394	137.538	-2.092432
137.838	146.419521	137.838	91.936707	137.838	12.539785	137.838	-0.573560
138.138	142.656447	138.138	99.378229	138.138	12.332463	138.138	2.510044
138.438	144.755966	138.438	84.145501	138.438	11.537975	138.438	1.618744
138.739	145.322613	138.739	94.452309	138.739	12.075720	138.739	-0.831723
139.039	145.332964	139.039	91.940129	139.039	12.369918	139.039	-3.205166
139.339	143.738057	139.339	90.274432	139.339	11.356977	139.339	5.634586
139.640	140.778622	139.640	96.983553	139.640	12.352742	139.640	-1.378529
139.940	145.406340	139.940	87.212531	139.940	11.149302	139.940	-0.382344
140.240	140.597487	140.240	96.501667	140.240	12.780385	140.240	-2.474906
140.541	140.341106	140.541	92.418987	140.541	10.912952	140.541	-3.270776
140.841	146.160908	140.841	89.048783	140.841	12.460570	140.841	0.553695
141.141	144.615412	141.141	91.790813	141.141	12.744025	141.141	0.228573
141.441	143.775756	141.441	95.514010	141.441	12.997098	141.441	5.079781
141.742	142.169933	141.742	91.147842	141.742	11.599791	141.742	-1.655108
142.042	141.456241	142.042	90.224919	142.042	12.420064	142.042	-0.960904
142.342	145.136881	142.342	91.542161	142.342	12.562163	142.342	-0.101217
142.643	145.198837	142.643	96.597583	142.643	11.608561	142.643	-0.643152
142.943	144.641013	142.943	90.025332	142.943	11.501959	142.943	1.910729
143.243	145.556999	143.243	93.179539	143.243	11.938681	143.243	1.381502
143.544	139.691195	143.544	97.493702	143.544	12.703353	143.544	-0.587084
143.844	141.498574	143.844	89.999825	143.844	13.061539	143.844	2.112198
144.144	149.712042	144.144	93.042142	144.144	12.333339	144.144	1.624949
144.444	146.930649	144.444	98.207436	144.444	12.121972	144.444	-1.473246
144.745	146.067877	144.745	91.942846	144.745	12.166620	144.745	-0.745674
145.045	146.168481	145.045	94.047714	145.045	11.392523	145.045	0.789510
145.345	144.295261	145.345	87.015760	145.345	12.560131	145.345	-0.022727
145.646	147.935228	145.646	90.731307	145.646	12.679412	145.646	1.482394
145.946	141.988563	145.946	91.213808	145.946	11.407415	145.946	0.568715
146.246	147.976600	146.246	94.511480	146.246	12.087524	146.246	5.636815
146.547	143.680849	146.547	87.142500	146.547	11.891786	146.547	-2.661341
146.847	142.836671	146.847	97.923612	146.847	11.572744	146.847	0.680954
147.147	137.679327	147.147	89.739103	147.147	11.768255	147.147	4.064069
147.447	145.160983	147.447	91.675582	147.447	12.484969	147.447	1.266602
147.748	147.435300	147.748	90.794655	147.748	11.670001	147.748	-3.319017
148.048	148.839622	148.048	90.129768	148.048	12.339268	148.048	0.232166
148.348	141.819116	148.348	93.758501	148.348	12.887176	148.348	5.193704
148.649	146.171001	148.649	97.951460	148.649	11.710618	148.649	-1.319736
148.949	138.376081	148.949	93.779112	148.949	12.536678	148.949	-0.241861
149.249	143.898492	149.249	87.792166	149.249	11.787546	149.249	4.614760
149.550	143.618811	149.550	91.046603	149.550	12.042992	149.550	-2.151429
149.850	145.191548	149.850	94.155593	149.850	10.680951	149.850	-2.037575
150.150	144.771782	150.150	90.037986	150.150	13.318672	150.150	2.252645
150.450	143.297127	150.450	89.203152	150.450	13.016205	150.450	1.858831
150.751	149.381242	150.751	91.050249	150.751	11.925778	150.751	-5.932223
151.051	141.826312	151.051	100.591446	151.051	12.790482	151.051	0.313770
151.351	144.044275	151.351	95.642838	151.351	12.229598	151.351	1.032415
151.652	142.430389	151.652	92.831066	151.652	12.606009	151.652	-2.896674
151.952	144.778051	151.952	94.792710	151.952	12.911120	151.952	-1.725320
152.252	147.614451	152.252	88.564527	152.252	12.607585	152.252	2.499533
152.553	146.167597	152.553	92.002722	152.553	12.676036	152.553	-2.472700
152.853	143.836821	152.853	95.588506	152.853	12.476747	152.853	0.167885
153.153	146.800304	153.153	92.763374	153.153	12.460925	153.153	-0.865180
153.453	143.037309	153.453	90.284845	153.453	13.132495	153.453	0.583544
153.754	149.573121	153.754	92.001586	153.754	12.785430	153.754	1.842150
154.054	142.774002	154.054	94.765274	154.054	11.529956	154.054	-1.374682
154.354	141.138625	154.354	94.707616	154.354	13.094579	154.354	1.159737
154.655	147.025811	154.655	99.765519	154.655	12.757387	154.655	2.098731
154.955	143.873527	154.955	92.352781	154.955	13.462911	154.955	2.813212
155.255	144.005122	155.255	84.987958	155.255	12.494241	155.255	0.171676
155.556	138.893927	155.556	97.757935	155.556	13.016642	155.556	0.271533
155.856	143.114241	155.856	95.056723	155.856	11.810821	155.856	-0.410585
156.156	138.998927	156.156	88.524639	156.156	12.657323	156.156	-3.640413
156.456	140.430765	156.456	94.380513	156.456	12.410757	156.456	-1.729663
156.757	145.104197	156.757	90.982510	156.757	12.420876	156.757	3.114560
157.057	143.959428	157.057	93.413289	157.057	10.990094	157.057	3.904019
157.357	140.351900	157.357	95.278343	157.357	12.532502	157.357	-3.171528
157.658	147.771621	157.658	96.043014	157.658	12.506680	157.658	-0.438108
157.958	148.124491	157.958	90.718220	157.958	13.336751	157.958	1.169974
158.258	145.622214	158.258	89.807989	158.258	11.764334	158.258	0.603199
158.559	148.600286	158.559	91.420162	158.559	12.913464	158.559	1.941486
158.859	141.412711	158.859	89.608828	158.859	12.392700	158.859	-2.023097
159.159	146.733522	159.159	95.747711	159.159	12.099508	159.159	1.529897
159.459	146.205630	159.459	96.076756	159.459	12.755565	159.459	0.478135
159.760	148.359521	159.760	89.063599	159.760	11.475641	159.760	-0.844641
160.060	139.210140	160.060	89.791917	160.060	13.975030	160.060	1.960380
160.360	141.635788	160.360	96.522105	160.360	12.800264	160.360	1.540484
160.661	142.471050	160.661	94.648187	160.661	12.836177	160.661	1.057698
160.961	141.528418	160.961	89.774239	160.961	12.825834	160.961	3.310152
161.261	146.884507	161.261	95.029104	161.261	11.887241	161.261	2.444813
161.562	145.982722	161.562	89.649208	161.562	12.576218	161.562	-0.329217
161.862	146.172457	161.862	95.397769	161.862	12.189775	161.862	0.078513
162.162	141.986360	162.162	91.058030	162.162	13.279320	162.162	-0.860461
162.462	143.791141	162.462	92.415197	162.462	11.245629	162.462	1.569384
162.763	145.154865	162.763	90.326755	162.763	12.431619	162.763	1.855319
163.063	147.232810	163.063	96.372092	163.063	13.170600	163.063	1.008031
163.363	144.915035	163.363	94.055387	163.363	13.304274	163.363	0.060956
163.664	145.667730	163.664	96.538029	163.664	12.292069	163.664	6.744423
163.964	144.720203	163.964	94.913713	163.964	11.584768	163.964	1.289420
164.264	142.676971	164.264	92.540148	164.264	11.936793	164.264	-1.985835
164.565	147.420538	164.565	92.661205	164.565	13.845181	164.565	-1.075442
164.865	144.518457	164.865	91.896828	164.865	13.311664	164.865	1.370218
165.165	145.293537	165.165	90.035703	165.165	12.351337	165.165	-2.140996
165.465	144.743506	165.465	94.283194	165.465	13.305277	165.465	1.327525
165.766	147.667751	165.766	93.693423	165.766	13.932710	165.766	-2.106546
166.066	141.058583	166.066	92.426710	166.066	13.461821	166.066	1.281884
166.366	148.180433	166.366	93.985714	166.366	12.836121	166.366	-0.257435
166.667	145.796319	166.667	93.483818	166.667	12.292412	166.667	0.374026
166.967	141.379777	166.967	97.617839	166.967	13.617168	166.967	1.439931
167.267	139.613856	167.267	99.637009	167.267	11.688361	167.267	3.093116
167.568	146.169172	167.568	91.289641	167.568	14.015009	167.568	4.284311
167.868	143.520602	167.868	96.009275	167.868	12.973883	167.868	-0.434363
168.168	146.956340	168.168	88.808574	168.168	12.951133	168.168	-1.336281
168.468	139.666127	168.468	89.935492	168.468	12.921722	168.468	0.349107
168.769	141.986897	168.769	92.498894	168.769	12.924242	168.769	1.779718
169.069	144.200560	169.069	91.653670	169.069	13.330347	169.069	-1.180971
169.369	146.186871	169.369	96.226236	169.369	13.712487	169.369	-3.169628
169.670	144.822173	169.670	95.408585	169.670	13.051604	169.670	-2.998943
169.970	142.444421	169.970	89.979910	169.970	13.681888	169.970	-0.002820
170.270	147.409332	170.270	93.280505	170.270	13.145404	170.270	-0.109015
170.571	144.006854	170.571	94.001715	170.571	12.671898	170.571	-1.434364
170.871	143.746125	170.871	94.250906	170.871	13.596188	170.871	-1.839156
171.171	147.276820	171.171	93.586387	171.171	13.384879	171.171	1.266509
171.471	145.372013	171.471	91.508927	171.471	13.589599	171.471	-1.154369
171.772	142.072494	171.772	91.616138	171.772	13.723465	171.772	3.380095
172.072	144.126398	172.072	97.615580	172.072	12.758185	172.072	2.220621
172.372	145.149159	172.372	96.323176	172.372	12.630977	172.372	-0.789057
172.673	147.527041	172.673	97.354419	172.673	12.822861	172.673	-0.110074
172.973	146.304282	172.973	90.630918	172.973	13.610346	172.973	0.089298
173.273	141.785757	173.273	93.639759	173.273	13.177812	173.273	0.470253
173.574	147.573022	173.574	93.317102	173.574	12.923767	173.574	-0.730954
173.874	142.914597	173.874	88.277364	173.874	13.298005	173.874	0.521958
174.174	142.427951	174.174	88.647175	174.174	13.229723	174.174	2.577283
174.474	144.898700	174.474	98.406896	174.474	12.921938	174.474	-5.365163
174.775	144.233226	174.775	94.633358	174.775	13.427715	174.775	-2.369805
175.075	147.076337	175.075	95.673355	175.075	13.115999	175.075	2.811731
175.375	142.100098	175.375	94.097040	175.375	12.342666	175.375	-3.027091
175.676	140.058299	175.676	89.490357	175.676	14.030743	175.676	0.376895
175.976	142.077479	175.976	92.939682	175.976	13.786224	175.976	-0.044099
176.276	145.190411	176.276	93.775115	176.276	13.282041	176.276	3.123871
176.577	141.747949	176.577	92.158306	176.577	12.123718	176.577	0.893188
176.877	142.836906	176.877	95.146774	176.877	13.122372	176.877	-0.352052
177.177	148.126442	177.177	100.592393	177.177	13.924807	177.177	2.112722
177.477	142.707224	177.477	94.182399	177.477	12.972533	177.477	-1.284365
177.778	145.528318	177.778	93.102995	177.778	13.429952	177.778	-0.949751
178.078	142.554502	178.078	90.176055	178.078	12.527743	178.078	-0.912241
178.378	141.383135	178.378	94.067044	178.378	13.708836	178.378	-3.066431
178.679	150.022478	178.679	89.763259	178.679	11.965101	178.679	-0.228478
178.979	146.148216	178.979	98.276258	178.979	13.782620	178.979	-0.767604
179.279	141.622717	179.279	89.043115	179.279	11.286947	179.279	4.042453
179.580	140.488737	179.580	95.079922	179.580	14.301938	179.580	-0.429702
179.880	149.125885	179.880	90.865551	179.880	12.415862	179.880	0.633792
180.180	144.291615	180.180	94.195034	180.180	13.322991	180.180	-2.329563
180.480	141.899046	180.480	92.177783	180.480	14.810120	180.480	-0.276081
180.781	141.130077	180.781	87.273861	180.781	12.698963	180.781	-1.078578
181.081	144.552501	181.081	92.903209	181.081	14.250721	181.081	-0.529598
181.381	145.045644	181.381	89.571339	181.381	12.747000	181.381	-0.316762
181.682	140.171225	181.682	97.800552	181.682	14.199836	181.682	-0.190020
181.982	144.481019	181.982	93.555515	181.982	13.312304	181.982	2.702727
182.282	141.789822	182.282	88.545884	182.282	12.460256	182.282	-0.917982
182.583	145.835012	182.583	95.603802	182.583	14.303623	182.583	-0.419537
182.883	142.936264	182.883	87.573523	182.883	13.326045	182.883	0.182370
183.183	144.788984	183.183	83.480574	183.183	11.669745	183.183	0.601902
183.483	135.510394	183.483	94.811798	183.483	13.474289	183.483	-4.369412
183.784	142.157238	183.784	91.868681	183.784	14.243814	183.784	3.175015
184.084	145.439141	184.084	92.798024	184.084	12.964159	184.084	0.043463
184.384	145.053658	184.384	98.293518	184.384	12.620226	184.384	-2.626035
184.685	141.130660	184.685	93.499941	184.685	13.094948	184.685	2.317021
184.985	140.380549	184.985	93.495886	184.985	13.387871	184.985	2.151811
185.285	143.712523	185.285	88.637859	185.285	12.947895	185.285	1.106183
185.586	141.086781	185.586	90.228540	185.586	12.867851	185.586	2.032008
185.886	143.497572	185.886	94.910154	185.886	13.014359	185.886	1.856741
186.186	146.076650	186.186	93.335612	186.186	13.471549	186.186	-2.293417
186.486	141.393755	186.486	94.412363	186.486	13.007919	186.486	0.640105
186.787	140.512676	186.787	92.125056	186.787	13.394503	186.787	0.827152
187.087	140.946881	187.087	89.401004	187.087	12.850707	187.087	-0.759053
187.387	144.353779	187.387	95.354917	187.387	12.607179	187.387	0.484767
187.688	142.760997	187.688	90.586800	187.688	13.262544	187.688	4.401222
187.988	137.622208	187.988	89.489058	187.988	12.712850	187.988	1.534490
188.288	138.822667	188.288	90.958100	188.288	12.995415	188.288	0.388369
188.589	140.853243	188.589	92.117011	188.589	12.998094	188.589	1.101326
188.889	143.713661	188.889	89.060391	188.889	13.119137	188.889	-0.897449
189.189	143.974748	189.189	88.207521	189.189	13.012561	189.189	2.121741
189.489	137.450951	189.489	91.726479	189.489	12.234938	189.489	-0.281053
189.790	145.333874	189.790	91.131019	189.790	12.571318	189.790	1.057252
190.090	141.009575	190.090	89.986061	190.090	12.719555	190.090	-1.194703
190.390	144.864271	190.390	86.766494	190.390	12.949311	190.390	2.299119
190.691	144.213043	190.691	90.164144	190.691	13.055032	190.691	0.450694
190.991	141.729023	190.991	87.205282	190.991	10.851902	190.991	-0.923098
191.291	140.753546	191.291	92.928426	191.291	12.466160	191.291	-3.368995
191.592	141.116818	191.592	90.865432	191.592	13.408991	191.592	-1.561274
191.892	139.375493	191.892	87.937561	191.892	12.231728	191.892	-0.846197
192.192	140.828742	192.192	93.944484	192.192	12.546934	192.192	-1.643780
192.492	139.466889	192.492	81.844191	192.492	12.427051	192.492	1.284146
192.793	142.317221	192.793	89.180573	192.793	11.996104	192.793	0.332961
193.093	140.468512	193.093	83.283653	193.093	12.839791	193.093	-1.174450
193.393	139.128899	193.393	89.061346	193.393	12.167841	193.393	0.689224
193.694	140.869132	193.694	89.225772	193.694	12.210478	193.694	0.097307
